0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
42.0,4.0,3.0,2440.0,9600.0,2.0,0.0,0.0,5.0,7.0,2440.0,0.0,1961.0,0.0,98034.0,47.7044,-122.2,2290.0,9600.0
212.0,5.0,2.75,2920.0,9163.0,1.0,0.0,0.0,4.0,8.0,1520.0,1400.0,1976.0,0.0,98006.0,47.5668,-122.169,2250.0,9163.0
62.0,4.0,2.5,2980.0,16263.0,2.0,0.0,0.0,3.0,9.0,2980.0,0.0,1989.0,0.0,98006.0,47.5457,-122.153,2730.0,10018.0
298.0,4.0,2.5,2210.0,5002.0,1.0,0.0,0.0,3.0,7.0,1370.0,840.0,1977.0,0.0,98199.0,47.6637,-122.401,1970.0,4920.0
138.0,4.0,1.75,1690.0,11739.0,1.0,0.0,0.0,4.0,8.0,1690.0,0.0,1959.0,0.0,98040.0,47.552,-122.219,2300.0,11600.0
315.0,2.0,2.5,3180.0,9400.0,2.0,0.0,4.0,5.0,10.0,2610.0,570.0,1985.0,0.0,98006.0,47.5617,-122.158,3760.0,9450.0
167.0,4.0,2.5,2830.0,8399.0,2.0,0.0,0.0,3.0,9.0,2830.0,0.0,1998.0,0.0,98075.0,47.5851,-122.034,2520.0,6890.0
238.0,4.0,2.5,3170.0,47502.0,2.0,0.0,0.0,3.0,10.0,3170.0,0.0,1988.0,0.0,98033.0,47.6495,-122.185,3190.0,35110.0
68.0,4.0,3.5,4440.0,10660.0,2.0,0.0,0.0,3.0,11.0,4440.0,0.0,2003.0,0.0,98059.0,47.5294,-122.137,4390.0,9976.0
201.0,3.0,2.5,2710.0,18480.0,2.0,0.0,2.0,3.0,10.0,2000.0,710.0,1978.0,0.0,98034.0,47.7256,-122.259,2710.0,18077.0
95.0,4.0,2.75,4190.0,38912.0,1.0,0.0,0.0,4.0,9.0,2040.0,2150.0,1965.0,0.0,98005.0,47.6472,-122.157,3050.0,36884.0
123.0,5.0,2.75,3890.0,9130.0,2.0,0.0,0.0,3.0,9.0,3890.0,0.0,2004.0,0.0,98065.0,47.5407,-121.86,3450.0,8361.0
27.0,4.0,2.75,3310.0,6166.0,2.0,0.0,0.0,3.0,9.0,3310.0,0.0,2008.0,0.0,98065.0,47.521,-121.877,3200.0,7027.0
226.0,3.0,2.5,1300.0,1590.0,2.0,0.0,0.0,3.0,8.0,1100.0,200.0,2014.0,0.0,98109.0,47.6384,-122.343,1070.0,1223.0
358.0,4.0,2.25,1900.0,5000.0,1.0,0.0,0.0,3.0,7.0,1400.0,500.0,1963.0,0.0,98199.0,47.6456,-122.387,1710.0,4994.0
30.0,5.0,3.0,3640.0,8239.0,2.0,0.0,3.0,3.0,10.0,2540.0,1100.0,1982.0,0.0,98008.0,47.5842,-122.111,3330.0,10643.0
18.0,4.0,2.25,2260.0,41984.0,1.0,0.0,0.0,4.0,9.0,2260.0,0.0,1967.0,0.0,98033.0,47.6622,-122.171,2650.0,37318.0
240.0,3.0,2.0,1890.0,6620.0,1.0,0.0,3.0,4.0,8.0,1890.0,0.0,1954.0,0.0,98125.0,47.7016,-122.274,2590.0,7188.0
258.0,4.0,4.0,3200.0,7708.0,2.0,0.0,0.0,3.0,10.0,3200.0,0.0,2004.0,0.0,98075.0,47.5816,-121.97,3480.0,7944.0
251.0,4.0,2.5,3390.0,10519.0,2.0,0.0,2.0,3.0,10.0,3390.0,0.0,1990.0,0.0,98003.0,47.332,-122.334,2830.0,10519.0
299.0,3.0,2.5,3370.0,167706.0,1.0,0.0,0.0,3.0,10.0,3370.0,0.0,2000.0,0.0,98038.0,47.4379,-122.022,3350.0,213444.0
73.0,3.0,2.5,3940.0,10360.0,2.0,0.0,0.0,3.0,9.0,3110.0,830.0,1992.0,0.0,98052.0,47.6468,-122.116,2720.0,11941.0
261.0,4.0,1.5,2480.0,6383.0,1.0,0.0,0.0,3.0,7.0,1380.0,1100.0,1946.0,0.0,98119.0,47.6445,-122.374,1440.0,6000.0
347.0,4.0,3.25,1560.0,4080.0,1.0,0.0,0.0,3.0,7.0,1560.0,0.0,1916.0,0.0,98126.0,47.5347,-122.38,1370.0,4080.0
351.0,3.0,2.0,3190.0,207346.0,2.0,0.0,0.0,3.0,9.0,3190.0,0.0,1994.0,0.0,98022.0,47.2737,-122.015,2930.0,206474.0
112.0,3.0,2.5,2040.0,4559.0,2.0,0.0,0.0,3.0,9.0,2040.0,0.0,1998.0,0.0,98122.0,47.6156,-122.295,1500.0,4500.0
91.0,4.0,1.75,2190.0,9400.0,1.0,0.0,0.0,4.0,7.0,1450.0,740.0,1962.0,0.0,98033.0,47.6531,-122.196,1980.0,9000.0
189.0,5.0,2.25,3340.0,52476.0,2.0,0.0,0.0,4.0,8.0,3340.0,0.0,1975.0,0.0,98027.0,47.4553,-121.987,2460.0,48351.0
19.0,4.0,2.5,3240.0,3600.0,2.0,0.0,0.0,3.0,9.0,2060.0,1180.0,2008.0,0.0,98109.0,47.6405,-122.356,1820.0,3600.0
174.0,5.0,3.25,3030.0,20446.0,2.0,0.0,2.0,3.0,9.0,2130.0,900.0,1976.0,0.0,98008.0,47.6133,-122.106,2890.0,20908.0
105.0,3.0,1.0,1530.0,4944.0,1.0,0.0,0.0,3.0,7.0,1530.0,0.0,1950.0,0.0,98103.0,47.6857,-122.341,1500.0,4944.0
167.0,3.0,2.0,2610.0,6000.0,1.0,0.0,0.0,5.0,7.0,1310.0,1300.0,1941.0,0.0,98115.0,47.675,-122.289,2330.0,4800.0
130.0,4.0,3.25,3030.0,5164.0,1.5,0.0,0.0,5.0,9.0,2700.0,330.0,1925.0,0.0,98112.0,47.6394,-122.299,1890.0,4415.0
56.0,2.0,1.5,1640.0,4080.0,1.5,0.0,0.0,5.0,7.0,1540.0,100.0,1916.0,0.0,98105.0,47.6624,-122.325,1880.0,4080.0
262.0,4.0,3.5,3695.0,6556.0,2.0,0.0,0.0,3.0,9.0,3695.0,0.0,2014.0,0.0,98053.0,47.683,-122.015,4160.0,6786.0
278.0,3.0,1.75,1970.0,10548.0,1.0,0.0,0.0,4.0,8.0,1300.0,670.0,1973.0,0.0,98033.0,47.6669,-122.179,2500.0,8548.0
25.0,3.0,3.0,2520.0,2152.0,1.5,0.0,0.0,3.0,8.0,1560.0,960.0,1925.0,2006.0,98119.0,47.6363,-122.371,1140.0,2152.0
351.0,4.0,1.75,2110.0,6708.0,1.0,0.0,3.0,3.0,8.0,1410.0,700.0,1941.0,0.0,98105.0,47.67,-122.274,2140.0,7006.0
358.0,3.0,2.75,2910.0,3094.0,2.0,0.0,2.0,5.0,7.0,2010.0,900.0,1939.0,0.0,98125.0,47.7071,-122.276,2400.0,7530.0
227.0,3.0,1.75,2080.0,9162.0,1.0,0.0,0.0,3.0,7.0,1370.0,710.0,1960.0,0.0,98005.0,47.5846,-122.168,1870.0,8944.0
165.0,3.0,1.75,2480.0,4000.0,1.0,0.0,0.0,3.0,8.0,1240.0,1240.0,1948.0,2014.0,98122.0,47.615,-122.288,2450.0,4000.0
97.0,3.0,2.25,1660.0,3478.0,1.5,0.0,0.0,4.0,7.0,1100.0,560.0,1929.0,0.0,98117.0,47.6773,-122.372,1610.0,3478.0
245.0,4.0,4.0,4050.0,9517.0,2.0,0.0,0.0,3.0,11.0,3360.0,690.0,1990.0,0.0,98040.0,47.5769,-122.215,3330.0,9436.0
10.0,4.0,2.5,2760.0,5000.0,1.5,0.0,0.0,5.0,7.0,1680.0,1080.0,1928.0,0.0,98107.0,47.6726,-122.371,1850.0,5000.0
234.0,3.0,3.0,4230.0,54977.0,2.0,0.0,3.0,3.0,9.0,3780.0,450.0,1951.0,2000.0,98166.0,47.4176,-122.343,2880.0,27201.0
60.0,4.0,2.75,2970.0,12750.0,1.5,0.0,1.0,4.0,7.0,2130.0,840.0,1918.0,1986.0,98004.0,47.6135,-122.213,1980.0,15300.0
77.0,4.0,2.5,2170.0,7275.0,1.0,0.0,0.0,3.0,8.0,1820.0,350.0,1978.0,0.0,98027.0,47.5672,-122.09,2390.0,7275.0
263.0,4.0,1.75,3020.0,10714.0,1.0,0.0,0.0,5.0,8.0,1510.0,1510.0,1958.0,0.0,98006.0,47.56,-122.181,2230.0,14400.0
310.0,4.0,3.5,3260.0,5000.0,2.0,0.0,0.0,5.0,9.0,2630.0,630.0,1937.0,0.0,98105.0,47.6598,-122.273,2600.0,5000.0
137.0,4.0,2.5,2980.0,9235.0,1.0,0.0,0.0,4.0,8.0,1690.0,1290.0,1977.0,0.0,98006.0,47.5513,-122.162,2690.0,10046.0
159.0,4.0,2.25,4470.0,86225.0,2.0,0.0,0.0,3.0,10.0,4470.0,0.0,1991.0,0.0,98053.0,47.6377,-121.985,3850.0,97049.0
317.0,4.0,2.75,2220.0,11925.0,1.0,0.0,0.0,3.0,7.0,1560.0,660.0,1953.0,1985.0,98004.0,47.6381,-122.205,2500.0,11377.0
14.0,4.0,3.25,3120.0,5000.0,2.0,0.0,0.0,3.0,9.0,2370.0,750.0,2005.0,0.0,98115.0,47.69,-122.299,2520.0,6000.0
0.0,4.0,2.5,3310.0,42998.0,2.0,0.0,0.0,3.0,9.0,3310.0,0.0,2001.0,0.0,98052.0,47.7232,-122.131,3350.0,42847.0
296.0,3.0,2.5,2240.0,21477.0,2.0,0.0,2.0,3.0,8.0,2240.0,0.0,1995.0,0.0,98006.0,47.5745,-122.18,2930.0,21569.0
357.0,5.0,1.0,2010.0,5210.0,1.5,0.0,0.0,3.0,9.0,1890.0,120.0,1927.0,0.0,98119.0,47.6501,-122.37,2330.0,5000.0
175.0,5.0,3.0,3690.0,10260.0,1.0,0.0,4.0,4.0,9.0,2070.0,1620.0,1967.0,0.0,98005.0,47.5919,-122.176,3160.0,14000.0
312.0,4.0,1.75,2140.0,8000.0,1.0,0.0,0.0,4.0,8.0,1410.0,730.0,1965.0,0.0,98007.0,47.622,-122.139,2080.0,8000.0
288.0,3.0,2.5,2250.0,10171.0,2.0,0.0,0.0,3.0,9.0,2250.0,0.0,1987.0,0.0,98006.0,47.5613,-122.11,2440.0,13390.0
50.0,3.0,2.5,3290.0,6830.0,2.0,0.0,0.0,3.0,10.0,3290.0,0.0,2000.0,0.0,98052.0,47.6702,-122.142,3200.0,6227.0
35.0,3.0,2.25,2270.0,23900.0,1.0,0.0,0.0,3.0,9.0,1820.0,450.0,1975.0,0.0,98177.0,47.7506,-122.372,2520.0,28300.0
148.0,4.0,3.5,2850.0,4416.0,1.5,0.0,0.0,3.0,7.0,2040.0,810.0,1926.0,0.0,98103.0,47.6835,-122.342,1860.0,4416.0
70.0,4.0,2.5,3500.0,9198.0,2.0,0.0,0.0,3.0,9.0,3500.0,0.0,2004.0,0.0,98053.0,47.6785,-122.025,3990.0,8598.0
361.0,4.0,3.5,4640.0,13404.0,2.0,0.0,0.0,3.0,10.0,4640.0,0.0,2007.0,0.0,98059.0,47.531,-122.134,4690.0,13590.0
275.0,5.0,3.25,4300.0,50405.0,2.0,0.0,0.0,3.0,8.0,3220.0,1080.0,1972.0,0.0,98027.0,47.4615,-122.0,2680.0,41684.0
167.0,4.0,1.5,2740.0,4912.0,1.0,0.0,0.0,4.0,8.0,1370.0,1370.0,1937.0,0.0,98199.0,47.6523,-122.412,2160.0,5006.0
353.0,3.0,1.75,1820.0,15570.0,1.0,0.0,2.0,3.0,8.0,1820.0,0.0,1948.0,0.0,98146.0,47.5068,-122.386,2490.0,9480.0
124.0,4.0,3.5,3770.0,47480.0,2.0,0.0,0.0,3.0,9.0,3770.0,0.0,2003.0,0.0,98010.0,47.3552,-121.99,3380.0,42689.0
248.0,2.0,1.0,1890.0,4700.0,1.0,0.0,0.0,4.0,7.0,1030.0,860.0,1928.0,0.0,98107.0,47.6747,-122.391,2150.0,4700.0
91.0,4.0,3.25,2720.0,4000.0,2.0,0.0,1.0,3.0,10.0,2070.0,650.0,2014.0,0.0,98118.0,47.5554,-122.267,1450.0,4000.0
138.0,3.0,2.5,2520.0,10223.0,2.0,0.0,0.0,3.0,10.0,2520.0,0.0,1988.0,0.0,98074.0,47.631,-122.042,2630.0,10091.0
285.0,3.0,2.5,1990.0,1891.0,3.0,0.0,0.0,3.0,9.0,1990.0,0.0,2012.0,0.0,98102.0,47.6271,-122.324,1990.0,3600.0
152.0,2.0,2.0,1650.0,6840.0,1.5,0.0,0.0,5.0,7.0,1650.0,0.0,1916.0,0.0,98103.0,47.6512,-122.338,1700.0,4560.0
339.0,5.0,3.5,4230.0,16526.0,2.0,0.0,0.0,3.0,10.0,4230.0,0.0,2008.0,0.0,98004.0,47.5933,-122.199,3000.0,12362.0
125.0,3.0,2.75,2240.0,3600.0,2.5,0.0,0.0,3.0,7.0,1650.0,590.0,1901.0,0.0,98102.0,47.6244,-122.326,1716.0,3120.0
31.0,5.0,3.25,3160.0,13238.0,2.0,0.0,0.0,5.0,8.0,3160.0,0.0,1972.0,0.0,98040.0,47.5373,-122.224,2360.0,12042.0
73.0,5.0,2.5,2990.0,7500.0,1.0,0.0,2.0,3.0,9.0,1800.0,1190.0,1972.0,0.0,98177.0,47.7707,-122.369,2800.0,9860.0
366.0,4.0,1.75,1980.0,10800.0,1.0,0.0,0.0,4.0,8.0,1320.0,660.0,1953.0,0.0,98005.0,47.5899,-122.173,2310.0,10800.0
351.0,4.0,2.5,3570.0,6246.0,2.0,0.0,0.0,3.0,7.0,3570.0,0.0,2005.0,0.0,98075.0,47.5927,-122.006,2260.0,5231.0
66.0,5.0,2.75,3595.0,5639.0,2.0,0.0,0.0,3.0,9.0,3595.0,0.0,2014.0,0.0,98053.0,47.6848,-122.016,3625.0,5639.0
116.0,4.0,2.75,3140.0,7258.0,2.0,0.0,1.0,3.0,10.0,3140.0,0.0,2006.0,0.0,98034.0,47.7064,-122.232,2990.0,13600.0
188.0,3.0,1.75,1930.0,5000.0,1.0,0.0,0.0,3.0,9.0,1230.0,700.0,1936.0,0.0,98105.0,47.6582,-122.278,2300.0,6000.0
221.0,4.0,2.25,2040.0,8315.0,1.0,0.0,0.0,4.0,8.0,1480.0,560.0,1958.0,0.0,98177.0,47.7077,-122.371,2330.0,8940.0
152.0,5.0,3.5,5170.0,7197.0,3.0,1.0,4.0,3.0,11.0,3520.0,1650.0,1998.0,0.0,98155.0,47.7561,-122.271,3020.0,12880.0
104.0,4.0,3.5,3210.0,5000.0,3.0,0.0,0.0,3.0,9.0,3210.0,0.0,2014.0,0.0,98136.0,47.5203,-122.393,1360.0,5000.0
12.0,3.0,1.5,2360.0,6750.0,2.0,0.0,0.0,5.0,7.0,1930.0,430.0,1926.0,0.0,98103.0,47.6923,-122.332,1320.0,4500.0
131.0,5.0,3.5,3210.0,4060.0,2.0,0.0,2.0,3.0,10.0,2290.0,920.0,1917.0,2003.0,98117.0,47.6801,-122.357,1940.0,5000.0
53.0,0.0,0.0,4810.0,28008.0,2.0,0.0,0.0,3.0,12.0,4810.0,0.0,1990.0,0.0,98053.0,47.6642,-122.069,4740.0,35061.0
276.0,5.0,2.5,2710.0,14989.0,1.0,0.0,0.0,3.0,8.0,1720.0,990.0,1959.0,0.0,98004.0,47.6411,-122.207,3180.0,16624.0
3.0,3.0,2.5,1680.0,2000.0,3.0,0.0,0.0,3.0,9.0,1680.0,0.0,1909.0,1998.0,98105.0,47.6604,-122.29,1950.0,5000.0
116.0,6.0,2.25,3140.0,10250.0,1.0,0.0,0.0,4.0,8.0,1570.0,1570.0,1959.0,0.0,98005.0,47.6116,-122.169,2320.0,10250.0
361.0,4.0,3.25,2320.0,5900.0,1.5,0.0,2.0,4.0,9.0,2320.0,0.0,1910.0,0.0,98144.0,47.597,-122.292,2320.0,6240.0
33.0,4.0,2.5,2700.0,9320.0,2.0,0.0,0.0,4.0,8.0,2700.0,0.0,1994.0,0.0,98033.0,47.6861,-122.198,2120.0,8056.0
154.0,4.0,3.5,4020.0,13515.0,2.0,0.0,0.0,3.0,11.0,4020.0,0.0,2001.0,0.0,98004.0,47.6462,-122.212,3930.0,13515.0
59.0,5.0,3.0,2870.0,5700.0,1.0,0.0,0.0,3.0,7.0,1950.0,920.0,1964.0,0.0,98103.0,47.6621,-122.33,1730.0,5529.0
40.0,5.0,3.0,2510.0,4125.0,1.5,0.0,3.0,5.0,8.0,1590.0,920.0,1925.0,0.0,98144.0,47.5968,-122.29,2190.0,5415.0
340.0,4.0,2.5,2950.0,9010.0,2.0,0.0,0.0,3.0,9.0,2950.0,0.0,2004.0,0.0,98065.0,47.531,-121.86,3160.0,8813.0
338.0,4.0,2.5,2790.0,7673.0,2.0,0.0,0.0,3.0,9.0,2790.0,0.0,1989.0,0.0,98052.0,47.6692,-122.136,2740.0,7837.0
147.0,3.0,2.5,2950.0,35108.0,1.5,0.0,0.0,3.0,10.0,2950.0,0.0,1995.0,0.0,98077.0,47.7316,-122.035,3810.0,35181.0
341.0,5.0,2.5,2340.0,1989.0,2.0,1.0,4.0,3.0,8.0,2340.0,0.0,1959.0,0.0,98118.0,47.5193,-122.257,2200.0,3230.0
40.0,3.0,2.5,2600.0,7465.0,2.0,0.0,0.0,3.0,9.0,2600.0,0.0,1988.0,0.0,98011.0,47.7387,-122.217,2660.0,7683.0
10.0,4.0,3.75,3490.0,9170.0,2.0,0.0,0.0,3.0,9.0,3490.0,0.0,2012.0,0.0,98004.0,47.5991,-122.2,1810.0,8470.0
45.0,4.0,3.5,2690.0,6164.0,2.0,0.0,0.0,3.0,9.0,2690.0,0.0,2002.0,0.0,98075.0,47.599,-121.973,2910.0,5000.0
258.0,3.0,1.75,1460.0,2800.0,2.0,0.0,0.0,3.0,7.0,1460.0,0.0,1928.0,0.0,98117.0,47.6779,-122.371,1220.0,4062.0
304.0,3.0,2.5,2030.0,1800.0,3.0,0.0,0.0,3.0,9.0,2030.0,0.0,2013.0,0.0,98112.0,47.6199,-122.3,1450.0,1441.0
87.0,3.0,2.5,3370.0,36218.0,2.0,0.0,0.0,4.0,9.0,3370.0,0.0,1988.0,0.0,98075.0,47.5855,-121.987,2980.0,31793.0
73.0,6.0,2.75,3040.0,36721.0,1.0,0.0,3.0,4.0,9.0,1760.0,1280.0,1958.0,0.0,98166.0,47.4488,-122.356,2420.0,21075.0
82.0,5.0,2.75,3030.0,13640.0,2.0,0.0,0.0,4.0,8.0,3030.0,0.0,1980.0,0.0,98007.0,47.6186,-122.146,2500.0,13225.0
244.0,4.0,3.25,3730.0,7071.0,3.0,0.0,2.0,3.0,11.0,3730.0,0.0,1985.0,0.0,98109.0,47.6292,-122.355,3730.0,7680.0
157.0,3.0,2.5,2220.0,2873.0,2.0,0.0,0.0,3.0,10.0,2010.0,210.0,2012.0,0.0,98027.0,47.5311,-122.074,2290.0,3213.0
3.0,4.0,3.0,2170.0,4000.0,2.0,0.0,0.0,4.0,9.0,1610.0,560.0,1982.0,2011.0,98112.0,47.6196,-122.292,1670.0,4000.0
309.0,3.0,2.5,1620.0,1377.0,2.0,0.0,0.0,3.0,8.0,1100.0,520.0,2009.0,0.0,98112.0,47.6195,-122.299,1620.0,1251.0
203.0,4.0,2.5,2120.0,3220.0,2.0,0.0,0.0,3.0,9.0,2120.0,0.0,2005.0,0.0,98052.0,47.6662,-122.083,2120.0,3547.0
77.0,4.0,2.25,1930.0,3500.0,1.5,0.0,0.0,5.0,8.0,1540.0,390.0,1916.0,0.0,98122.0,47.6167,-122.29,1800.0,5000.0
35.0,4.0,2.5,2630.0,6326.0,2.0,0.0,0.0,3.0,9.0,2630.0,0.0,2008.0,0.0,98065.0,47.5222,-121.874,3240.0,6229.0
124.0,5.0,2.75,3170.0,7062.0,2.0,0.0,0.0,3.0,9.0,3170.0,0.0,2014.0,0.0,98074.0,47.5937,-122.061,3210.0,6891.0
119.0,4.0,3.5,4190.0,15724.0,2.0,0.0,2.0,3.0,11.0,4190.0,0.0,1994.0,0.0,98027.0,47.5518,-122.096,3300.0,10113.0
339.0,4.0,5.5,6530.0,871200.0,2.0,0.0,2.0,3.0,11.0,6530.0,0.0,2008.0,0.0,98014.0,47.664,-121.878,1280.0,858132.0
160.0,5.0,3.25,4300.0,9270.0,2.0,0.0,3.0,3.0,10.0,2910.0,1390.0,1957.0,2009.0,98116.0,47.5717,-122.409,2780.0,6610.0
317.0,5.0,2.75,2720.0,4680.0,1.5,0.0,0.0,4.0,8.0,1710.0,1010.0,1913.0,0.0,98107.0,47.6612,-122.363,1670.0,4800.0
19.0,4.0,3.25,3810.0,8519.0,1.0,0.0,1.0,3.0,10.0,2680.0,1130.0,2007.0,0.0,98033.0,47.699,-122.207,3240.0,10748.0
223.0,3.0,3.5,2350.0,10739.0,1.0,0.0,2.0,5.0,7.0,1340.0,1010.0,1940.0,0.0,98125.0,47.7288,-122.284,2580.0,11026.0
175.0,4.0,2.5,2780.0,4200.0,2.0,0.0,0.0,3.0,8.0,2780.0,0.0,2001.0,0.0,98075.0,47.5989,-122.039,2510.0,4200.0
185.0,5.0,2.25,3220.0,9603.0,2.0,0.0,0.0,3.0,8.0,3220.0,0.0,1972.0,0.0,98052.0,47.6474,-122.11,2260.0,10093.0
6.0,5.0,3.0,3040.0,9601.0,1.0,0.0,0.0,5.0,9.0,1970.0,1070.0,1968.0,0.0,98040.0,47.5562,-122.22,3180.0,12390.0
288.0,3.0,3.0,3270.0,38088.0,2.0,0.0,0.0,3.0,10.0,3270.0,0.0,1992.0,0.0,98053.0,47.6692,-122.028,1870.0,37457.0
313.0,4.0,2.5,2800.0,72309.0,2.0,0.0,0.0,3.0,9.0,2800.0,0.0,1992.0,0.0,98072.0,47.7432,-122.112,2280.0,36420.0
171.0,4.0,3.0,4370.0,217882.0,2.0,0.0,0.0,3.0,10.0,4370.0,0.0,1984.0,0.0,98053.0,47.6573,-122.034,2430.0,35096.0
131.0,5.0,3.25,5180.0,19606.0,1.0,0.0,0.0,3.0,11.0,2610.0,2570.0,1993.0,0.0,98006.0,47.555,-122.114,4050.0,15296.0
234.0,3.0,1.5,1580.0,5000.0,1.0,0.0,0.0,3.0,8.0,1290.0,290.0,1939.0,0.0,98117.0,47.687,-122.386,1570.0,4500.0
158.0,2.0,2.0,2180.0,21392.0,2.0,0.0,0.0,3.0,8.0,2180.0,0.0,1934.0,1979.0,98034.0,47.7162,-122.246,2890.0,22000.0
295.0,4.0,2.75,2750.0,17789.0,1.5,0.0,0.0,3.0,8.0,1980.0,770.0,1914.0,1992.0,98004.0,47.6141,-122.212,3060.0,11275.0
89.0,4.0,2.5,2480.0,12688.0,1.0,0.0,0.0,4.0,9.0,1820.0,660.0,1967.0,0.0,98004.0,47.6344,-122.205,2910.0,11979.0
101.0,4.0,2.25,1530.0,7845.0,1.0,0.0,0.0,4.0,7.0,1030.0,500.0,1981.0,0.0,98027.0,47.5589,-122.082,1710.0,7627.0
165.0,4.0,1.75,2660.0,3520.0,2.0,0.0,0.0,4.0,8.0,2080.0,580.0,1917.0,0.0,98115.0,47.6743,-122.308,2100.0,4080.0
129.0,4.0,3.0,3330.0,6990.0,1.5,0.0,3.0,5.0,9.0,2330.0,1000.0,1928.0,0.0,98144.0,47.5886,-122.287,2620.0,5310.0
59.0,4.0,2.5,2680.0,12215.0,1.0,1.0,4.0,3.0,9.0,1590.0,1090.0,1956.0,0.0,98166.0,47.4396,-122.353,2960.0,19964.0
110.0,3.0,3.5,3080.0,6495.0,2.0,0.0,3.0,3.0,11.0,2530.0,550.0,1996.0,2006.0,98199.0,47.6321,-122.393,4120.0,8620.0
166.0,5.0,3.25,5570.0,9600.0,2.0,0.0,0.0,5.0,9.0,3860.0,1710.0,1952.0,0.0,98105.0,47.6708,-122.262,3170.0,10400.0
10.0,4.0,2.25,3290.0,12329.0,1.5,0.0,0.0,4.0,10.0,3290.0,0.0,1968.0,0.0,98040.0,47.5639,-122.216,3170.0,12329.0
60.0,4.0,2.25,2500.0,8866.0,2.0,0.0,0.0,4.0,9.0,2500.0,0.0,1987.0,0.0,98007.0,47.6604,-122.146,2630.0,8847.0
115.0,4.0,2.75,3280.0,6845.0,2.0,0.0,0.0,3.0,10.0,3280.0,0.0,2003.0,0.0,98052.0,47.7042,-122.107,3280.0,7467.0
104.0,8.0,2.75,2530.0,4800.0,2.0,0.0,0.0,4.0,7.0,1390.0,1140.0,1901.0,0.0,98112.0,47.6241,-122.305,1540.0,4800.0
21.0,3.0,1.0,1500.0,3920.0,1.0,0.0,0.0,3.0,7.0,1000.0,500.0,1947.0,0.0,98107.0,47.6718,-122.359,1640.0,4017.0
18.0,2.0,1.75,1540.0,4025.0,1.0,0.0,0.0,4.0,7.0,1190.0,350.0,1908.0,0.0,98116.0,47.5876,-122.391,1950.0,4420.0
185.0,2.0,1.5,1900.0,4450.0,1.0,0.0,0.0,5.0,7.0,1500.0,400.0,1916.0,0.0,98144.0,47.5834,-122.293,2130.0,5000.0
41.0,5.0,2.25,3200.0,20158.0,1.0,0.0,0.0,3.0,8.0,1600.0,1600.0,1965.0,0.0,98004.0,47.6303,-122.215,3390.0,20158.0
234.0,4.0,3.25,2600.0,2074.0,2.0,0.0,0.0,3.0,8.0,2150.0,450.0,2011.0,0.0,98027.0,47.5402,-122.028,2510.0,2074.0
216.0,3.0,2.25,2230.0,10026.0,1.0,0.0,0.0,3.0,8.0,1430.0,800.0,1975.0,0.0,98052.0,47.6647,-122.153,2230.0,9340.0
