0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
73.0,3.0,1.0,1400.0,4980.0,1.0,0.0,0.0,3.0,6.0,950.0,450.0,1943.0,0.0,98133.0,47.7041,-122.34,990.0,4980.0
303.0,3.0,1.75,1500.0,10230.0,1.0,0.0,0.0,2.0,7.0,1500.0,0.0,1968.0,0.0,98058.0,47.4349,-122.168,1770.0,8374.0
164.0,3.0,2.25,1650.0,7218.0,1.0,0.0,0.0,3.0,7.0,1230.0,420.0,1985.0,0.0,98133.0,47.7237,-122.335,1690.0,7459.0
189.0,3.0,1.0,960.0,10125.0,1.0,0.0,0.0,4.0,7.0,960.0,0.0,1952.0,0.0,98003.0,47.3335,-122.305,1250.0,9769.0
236.0,3.0,1.75,1350.0,7588.0,1.0,0.0,0.0,3.0,7.0,1350.0,0.0,1993.0,0.0,98010.0,47.3123,-122.023,1470.0,7341.0
354.0,3.0,2.25,1552.0,3600.0,2.0,0.0,0.0,3.0,7.0,1552.0,0.0,2012.0,0.0,98092.0,47.3198,-122.178,1677.0,3600.0
221.0,3.0,2.25,1960.0,7000.0,1.0,0.0,0.0,3.0,8.0,1600.0,360.0,1980.0,0.0,98058.0,47.4427,-122.126,1980.0,7140.0
313.0,6.0,2.0,2780.0,13950.0,2.5,0.0,0.0,4.0,7.0,2780.0,0.0,1955.0,1964.0,98030.0,47.3738,-122.226,2120.0,13950.0
56.0,4.0,2.0,1350.0,942.0,3.0,0.0,0.0,3.0,7.0,1350.0,0.0,2008.0,0.0,98027.0,47.5401,-122.026,1390.0,942.0
295.0,3.0,1.0,1310.0,15022.0,1.0,0.0,0.0,3.0,7.0,1310.0,0.0,1934.0,1984.0,98168.0,47.5008,-122.332,1530.0,13154.0
277.0,2.0,1.0,1122.0,9100.0,1.0,0.0,0.0,4.0,6.0,1122.0,0.0,1960.0,0.0,98023.0,47.328,-122.341,840.0,9344.0
20.0,2.0,1.75,1060.0,16470.0,1.0,0.0,0.0,3.0,7.0,1060.0,0.0,1977.0,0.0,98072.0,47.7409,-122.089,1790.0,16748.0
362.0,5.0,2.25,2100.0,10726.0,1.0,0.0,0.0,4.0,7.0,1050.0,1050.0,1963.0,0.0,98059.0,47.4922,-122.134,2100.0,10726.0
348.0,2.0,1.0,740.0,6300.0,1.0,0.0,0.0,3.0,6.0,740.0,0.0,1942.0,0.0,98126.0,47.5158,-122.376,740.0,6300.0
143.0,4.0,1.0,1530.0,5684.0,1.0,0.0,0.0,3.0,7.0,1130.0,400.0,1957.0,0.0,98108.0,47.5507,-122.298,1540.0,6095.0
236.0,4.0,1.0,1730.0,7350.0,1.5,0.0,0.0,4.0,6.0,1730.0,0.0,1970.0,0.0,98003.0,47.3467,-122.307,1440.0,7752.0
125.0,3.0,1.0,1220.0,22443.0,1.0,0.0,0.0,4.0,7.0,1220.0,0.0,1972.0,0.0,98001.0,47.2633,-122.245,1260.0,19950.0
60.0,2.0,2.5,1050.0,1029.0,2.0,0.0,0.0,3.0,8.0,950.0,100.0,2007.0,0.0,98122.0,47.6018,-122.299,1350.0,3600.0
139.0,3.0,2.25,1860.0,13939.0,1.0,0.0,0.0,4.0,7.0,1860.0,0.0,1961.0,0.0,98030.0,47.3746,-122.217,1530.0,10018.0
290.0,3.0,1.0,1250.0,23680.0,1.0,0.0,0.0,5.0,7.0,1250.0,0.0,1967.0,0.0,98059.0,47.475,-122.11,1450.0,23680.0
347.0,4.0,2.0,1340.0,8190.0,1.0,0.0,0.0,4.0,7.0,1340.0,0.0,1942.0,0.0,98146.0,47.4905,-122.343,1410.0,9721.0
82.0,3.0,2.5,2140.0,9492.0,2.0,0.0,0.0,3.0,8.0,2140.0,0.0,1994.0,0.0,98092.0,47.3289,-122.204,2180.0,9184.0
291.0,3.0,1.0,1060.0,7246.0,1.0,0.0,0.0,4.0,6.0,1060.0,0.0,1981.0,0.0,98056.0,47.4936,-122.165,1090.0,6694.0
3.0,5.0,1.0,1120.0,9022.0,1.5,0.0,0.0,4.0,7.0,1120.0,0.0,1962.0,0.0,98034.0,47.7296,-122.24,1310.0,7500.0
22.0,4.0,1.5,2670.0,10026.0,2.0,0.0,0.0,3.0,8.0,2670.0,0.0,1996.0,0.0,98092.0,47.2659,-122.215,2420.0,11900.0
161.0,3.0,2.75,1900.0,16117.0,1.0,0.0,0.0,4.0,7.0,1900.0,0.0,1958.0,0.0,98001.0,47.3144,-122.278,1640.0,19166.0
353.0,3.0,2.0,1680.0,7900.0,2.0,0.0,0.0,4.0,7.0,1680.0,0.0,1953.0,0.0,98003.0,47.3255,-122.305,1250.0,15600.0
345.0,4.0,2.5,2060.0,3608.0,2.0,0.0,0.0,3.0,7.0,2060.0,0.0,2004.0,0.0,98198.0,47.362,-122.309,2060.0,3608.0
258.0,3.0,1.0,1460.0,5825.0,1.0,0.0,0.0,5.0,5.0,1260.0,200.0,1942.0,0.0,98056.0,47.4958,-122.191,1150.0,5926.0
331.0,3.0,1.5,1240.0,5000.0,1.0,0.0,2.0,3.0,7.0,1240.0,0.0,1964.0,0.0,98106.0,47.5659,-122.36,1050.0,5000.0
352.0,3.0,2.25,1560.0,9706.0,1.0,0.0,0.0,4.0,7.0,1560.0,0.0,1963.0,0.0,98002.0,47.3191,-122.213,1510.0,9706.0
276.0,3.0,1.0,1650.0,10075.0,1.0,0.0,0.0,3.0,7.0,1170.0,480.0,1955.0,0.0,98177.0,47.7695,-122.359,1690.0,8125.0
5.0,3.0,1.5,1260.0,1270.0,2.0,0.0,0.0,3.0,7.0,1040.0,220.0,2005.0,0.0,98133.0,47.7111,-122.331,1260.0,1472.0
196.0,2.0,1.75,590.0,6138.0,1.0,0.0,0.0,2.0,5.0,590.0,0.0,1947.0,0.0,98118.0,47.545,-122.278,1360.0,7112.0
5.0,3.0,2.5,1600.0,4271.0,2.0,0.0,0.0,3.0,7.0,1600.0,0.0,2000.0,0.0,98001.0,47.3303,-122.269,1700.0,4746.0
318.0,3.0,1.0,1240.0,5250.0,1.5,0.0,0.0,4.0,6.0,1240.0,0.0,1904.0,0.0,98055.0,47.4917,-122.206,1240.0,5250.0
297.0,3.0,2.25,1890.0,9646.0,1.0,0.0,0.0,3.0,8.0,1890.0,0.0,1966.0,0.0,98168.0,47.4838,-122.299,1580.0,9488.0
5.0,5.0,2.25,2060.0,8632.0,1.0,0.0,0.0,3.0,7.0,1030.0,1030.0,1962.0,0.0,98146.0,47.4877,-122.335,1010.0,11680.0
298.0,3.0,1.5,1140.0,4875.0,1.0,0.0,0.0,5.0,6.0,1140.0,0.0,1970.0,0.0,98042.0,47.3684,-122.08,980.0,5070.0
194.0,3.0,1.0,1660.0,21514.0,1.0,0.0,0.0,4.0,7.0,1660.0,0.0,1973.0,0.0,98022.0,47.2159,-121.964,1660.0,21600.0
234.0,3.0,2.25,1950.0,8661.0,1.0,0.0,0.0,4.0,8.0,1950.0,0.0,1966.0,0.0,98023.0,47.3127,-122.362,1950.0,8800.0
144.0,2.0,1.5,1280.0,8710.0,1.0,0.0,0.0,3.0,7.0,1280.0,0.0,1967.0,0.0,98058.0,47.4472,-122.16,1520.0,9375.0
108.0,2.0,1.0,970.0,4800.0,1.0,0.0,0.0,3.0,6.0,970.0,0.0,1911.0,1940.0,98116.0,47.5754,-122.414,1180.0,5900.0
263.0,3.0,2.25,1510.0,9600.0,1.0,0.0,0.0,1.0,7.0,1090.0,420.0,1966.0,0.0,98028.0,47.7758,-122.238,1870.0,10681.0
88.0,3.0,1.75,1720.0,8867.0,1.0,0.0,0.0,3.0,8.0,1320.0,400.0,1985.0,0.0,98058.0,47.44,-122.136,2200.0,9170.0
277.0,3.0,1.5,1010.0,1546.0,2.0,0.0,0.0,3.0,8.0,1010.0,0.0,1971.0,2014.0,98144.0,47.5998,-122.311,1010.0,1517.0
88.0,4.0,2.0,2200.0,13320.0,1.0,0.0,0.0,3.0,6.0,1100.0,1100.0,1944.0,0.0,98168.0,47.481,-122.292,1330.0,6099.0
17.0,3.0,1.0,970.0,7275.0,1.0,0.0,0.0,4.0,7.0,970.0,0.0,1970.0,0.0,98031.0,47.4006,-122.188,1750.0,7200.0
201.0,3.0,1.0,1200.0,8316.0,1.0,0.0,0.0,4.0,6.0,1200.0,0.0,1953.0,0.0,98002.0,47.3231,-122.215,1250.0,8316.0
61.0,4.0,2.0,1620.0,7992.0,2.0,0.0,0.0,4.0,7.0,1620.0,0.0,1975.0,0.0,98031.0,47.395,-122.176,1710.0,7500.0
80.0,2.0,1.0,1030.0,9192.0,1.0,0.0,0.0,4.0,6.0,1030.0,0.0,1959.0,0.0,98058.0,47.4565,-122.181,1030.0,9190.0
243.0,6.0,2.5,2000.0,7650.0,1.5,0.0,0.0,4.0,7.0,1790.0,210.0,1960.0,0.0,98032.0,47.3841,-122.288,1710.0,7650.0
112.0,3.0,1.5,1440.0,8370.0,1.0,0.0,0.0,3.0,7.0,1440.0,0.0,1977.0,0.0,98118.0,47.5418,-122.275,1440.0,8370.0
352.0,3.0,1.0,1300.0,7200.0,1.0,0.0,0.0,4.0,7.0,1300.0,0.0,1952.0,0.0,98146.0,47.5063,-122.369,1740.0,7100.0
143.0,2.0,1.0,1060.0,6504.0,1.0,0.0,0.0,3.0,6.0,1060.0,0.0,1950.0,0.0,98155.0,47.7412,-122.327,1100.0,7200.0
7.0,3.0,2.5,2000.0,9202.0,2.0,0.0,0.0,4.0,7.0,2000.0,0.0,1992.0,0.0,98038.0,47.3516,-122.057,1750.0,7827.0
187.0,4.0,1.0,1330.0,8184.0,1.5,0.0,0.0,3.0,7.0,1330.0,0.0,1949.0,0.0,98133.0,47.7343,-122.347,1220.0,660.0
345.0,3.0,2.25,2070.0,7225.0,1.0,0.0,0.0,3.0,8.0,1690.0,380.0,1979.0,0.0,98042.0,47.3551,-122.148,2070.0,7400.0
13.0,4.0,2.5,1840.0,1562.0,2.0,0.0,0.0,3.0,7.0,1400.0,440.0,2004.0,0.0,98106.0,47.5345,-122.364,1840.0,1766.0
61.0,2.0,1.0,700.0,3000.0,1.0,0.0,0.0,4.0,6.0,700.0,0.0,1918.0,0.0,98103.0,47.6846,-122.346,1560.0,4500.0
137.0,4.0,2.5,1960.0,7875.0,1.0,0.0,0.0,3.0,7.0,1220.0,740.0,1978.0,0.0,98001.0,47.3427,-122.274,2030.0,7650.0
66.0,3.0,1.0,1100.0,8560.0,1.0,0.0,0.0,3.0,6.0,1100.0,0.0,1961.0,0.0,98023.0,47.329,-122.338,1120.0,8470.0
362.0,3.0,1.75,1670.0,11452.0,1.0,0.0,2.0,3.0,8.0,1670.0,0.0,1992.0,0.0,98022.0,47.1913,-122.015,1820.0,11152.0
189.0,3.0,1.75,2390.0,30409.0,1.0,0.0,0.0,3.0,7.0,1560.0,830.0,1953.0,0.0,98168.0,47.4789,-122.296,1750.0,13500.0
187.0,2.0,2.0,840.0,14564.0,1.5,0.0,0.0,5.0,6.0,840.0,0.0,1942.0,0.0,98106.0,47.5499,-122.36,1430.0,7920.0
48.0,4.0,2.0,2080.0,13510.0,1.0,0.0,0.0,3.0,7.0,1040.0,1040.0,1950.0,0.0,98178.0,47.4918,-122.258,2010.0,11625.0
117.0,4.0,1.0,1360.0,5900.0,1.5,0.0,0.0,4.0,7.0,1360.0,0.0,1949.0,0.0,98155.0,47.7512,-122.318,1050.0,5900.0
132.0,2.0,1.0,1510.0,3844.0,1.0,0.0,0.0,4.0,7.0,1510.0,0.0,1923.0,1970.0,98133.0,47.7038,-122.348,1170.0,3844.0
284.0,4.0,2.5,2180.0,7210.0,1.0,0.0,0.0,3.0,7.0,1190.0,990.0,1972.0,0.0,98011.0,47.7419,-122.181,2070.0,7210.0
297.0,2.0,1.0,1280.0,5500.0,1.0,0.0,0.0,3.0,7.0,1280.0,0.0,1949.0,0.0,98118.0,47.5179,-122.264,1270.0,5500.0
212.0,3.0,2.25,1200.0,2845.0,2.0,0.0,0.0,3.0,7.0,1200.0,0.0,1986.0,0.0,98034.0,47.7151,-122.203,1220.0,2140.0
3.0,3.0,2.0,1550.0,15040.0,1.0,0.0,0.0,4.0,6.0,1550.0,0.0,1958.0,0.0,98059.0,47.4873,-122.099,1510.0,41416.0
262.0,3.0,2.0,1350.0,6696.0,1.0,0.0,0.0,5.0,6.0,680.0,670.0,1944.0,0.0,98056.0,47.4919,-122.187,1350.0,6700.0
118.0,3.0,2.5,1650.0,2802.0,2.0,0.0,0.0,3.0,7.0,1650.0,0.0,2004.0,0.0,98055.0,47.4328,-122.196,1490.0,2084.0
233.0,3.0,2.75,1990.0,19991.0,1.0,0.0,0.0,3.0,7.0,1340.0,650.0,1977.0,0.0,98072.0,47.7434,-122.106,1750.0,9775.0
270.0,2.0,1.75,1360.0,10000.0,1.0,0.0,0.0,3.0,6.0,1360.0,0.0,1957.0,1989.0,98019.0,47.7421,-121.982,1430.0,10000.0
54.0,3.0,2.5,1720.0,3676.0,2.0,0.0,0.0,3.0,7.0,1720.0,0.0,1992.0,0.0,98031.0,47.4039,-122.188,1720.0,3510.0
0.0,3.0,2.0,1930.0,11947.0,1.0,0.0,0.0,4.0,8.0,1930.0,0.0,1966.0,0.0,98042.0,47.3672,-122.151,2200.0,12825.0
295.0,3.0,2.25,1350.0,6775.0,1.0,0.0,0.0,3.0,7.0,930.0,420.0,1981.0,0.0,98032.0,47.3593,-122.289,1460.0,7210.0
94.0,3.0,1.0,1030.0,7620.0,1.0,0.0,0.0,3.0,7.0,1030.0,0.0,1953.0,0.0,98126.0,47.5281,-122.375,1030.0,7560.0
118.0,3.0,1.75,1830.0,10000.0,2.0,0.0,0.0,4.0,7.0,1830.0,0.0,1913.0,1964.0,98019.0,47.741,-121.979,1480.0,10000.0
306.0,3.0,1.5,1240.0,5506.0,1.0,0.0,0.0,4.0,7.0,1240.0,0.0,1971.0,0.0,98118.0,47.5294,-122.285,1670.0,5589.0
41.0,2.0,2.25,1170.0,1011.0,2.0,0.0,0.0,3.0,7.0,1170.0,0.0,2009.0,0.0,98027.0,47.5321,-122.073,1240.0,750.0
233.0,4.0,1.75,1500.0,12560.0,1.0,0.0,0.0,4.0,7.0,1000.0,500.0,1977.0,0.0,98002.0,47.2918,-122.197,1700.0,9020.0
182.0,3.0,1.75,1560.0,9514.0,1.0,0.0,0.0,4.0,7.0,1560.0,0.0,1967.0,0.0,98031.0,47.4088,-122.21,1550.0,9600.0
40.0,5.0,3.5,2100.0,5107.0,2.0,0.0,0.0,3.0,7.0,1410.0,690.0,1999.0,0.0,98178.0,47.5108,-122.257,1410.0,5650.0
115.0,3.0,2.5,1750.0,4200.0,2.0,0.0,0.0,3.0,7.0,1750.0,0.0,2005.0,0.0,98038.0,47.3605,-122.04,1890.0,4048.0
238.0,3.0,1.5,1360.0,7488.0,1.0,0.0,0.0,4.0,7.0,1050.0,310.0,1975.0,0.0,98001.0,47.3314,-122.275,1580.0,7508.0
212.0,5.0,2.75,2770.0,6116.0,1.0,0.0,0.0,3.0,7.0,1490.0,1280.0,1979.0,0.0,98168.0,47.4847,-122.291,1920.0,6486.0
54.0,3.0,1.5,1580.0,8184.0,1.0,0.0,0.0,3.0,7.0,1140.0,440.0,1954.0,0.0,98148.0,47.4294,-122.331,1540.0,9476.0
70.0,2.0,1.0,1030.0,8786.0,1.0,0.0,0.0,3.0,6.0,1030.0,0.0,1956.0,0.0,98146.0,47.4814,-122.341,1480.0,8121.0
242.0,4.0,2.5,1600.0,9921.0,2.0,0.0,0.0,3.0,7.0,1600.0,0.0,2009.0,0.0,98042.0,47.3678,-122.124,2140.0,5806.0
115.0,3.0,1.5,1800.0,9216.0,1.0,0.0,0.0,4.0,7.0,1800.0,0.0,1950.0,0.0,98001.0,47.2739,-122.249,1400.0,10022.0
302.0,3.0,2.25,1480.0,97138.0,1.5,0.0,0.0,3.0,7.0,1480.0,0.0,1984.0,0.0,98010.0,47.3317,-121.927,1730.0,176418.0
283.0,2.0,2.5,1090.0,923.0,2.0,0.0,0.0,3.0,7.0,1090.0,0.0,2004.0,0.0,98027.0,47.5347,-122.071,1410.0,1326.0
187.0,4.0,1.75,1670.0,8856.0,1.0,0.0,2.0,3.0,7.0,1070.0,600.0,1955.0,0.0,98178.0,47.5056,-122.251,1660.0,8088.0
325.0,3.0,1.0,1060.0,7473.0,1.0,0.0,0.0,3.0,7.0,1060.0,0.0,1959.0,0.0,98198.0,47.3699,-122.309,1320.0,7912.0
195.0,2.0,1.5,980.0,1296.0,2.0,0.0,0.0,3.0,7.0,840.0,140.0,2001.0,0.0,98133.0,47.7075,-122.336,1100.0,1228.0
38.0,4.0,2.5,1980.0,5909.0,2.0,0.0,0.0,3.0,8.0,1980.0,0.0,2003.0,0.0,98031.0,47.3913,-122.185,2550.0,5487.0
203.0,3.0,2.5,1450.0,4106.0,2.0,0.0,0.0,3.0,7.0,1450.0,0.0,2011.0,0.0,98038.0,47.3655,-122.019,2000.0,4000.0
115.0,1.0,0.75,480.0,9750.0,1.0,0.0,0.0,2.0,4.0,480.0,0.0,1948.0,0.0,98146.0,47.4982,-122.362,1550.0,9924.0
366.0,2.0,1.5,1030.0,2850.0,2.0,0.0,0.0,3.0,7.0,1030.0,0.0,1995.0,0.0,98038.0,47.3845,-122.039,1030.0,3000.0
133.0,3.0,2.5,1400.0,4800.0,1.0,0.0,0.0,3.0,7.0,1200.0,200.0,1921.0,0.0,98117.0,47.6865,-122.379,1440.0,3840.0
338.0,3.0,2.75,1730.0,4131.0,2.0,0.0,2.0,3.0,7.0,1480.0,250.0,1975.0,0.0,98106.0,47.5327,-122.346,1570.0,4120.0
110.0,3.0,2.0,1390.0,8250.0,1.0,0.0,0.0,3.0,7.0,1390.0,0.0,1987.0,0.0,98042.0,47.3707,-122.094,1390.0,7875.0
55.0,3.0,1.0,1750.0,7800.0,1.0,0.0,0.0,4.0,7.0,1150.0,600.0,1956.0,0.0,98166.0,47.4596,-122.343,1750.0,7560.0
359.0,3.0,2.5,1690.0,8564.0,2.0,0.0,0.0,4.0,7.0,1690.0,0.0,1992.0,0.0,98038.0,47.3518,-122.057,1690.0,7532.0
235.0,2.0,1.0,1400.0,4500.0,1.0,0.0,0.0,3.0,7.0,900.0,500.0,1922.0,0.0,98055.0,47.4866,-122.219,1400.0,5500.0
333.0,1.0,1.0,690.0,6825.0,1.0,0.0,0.0,4.0,5.0,690.0,0.0,1917.0,0.0,98002.0,47.3109,-122.225,1330.0,5381.0
125.0,3.0,1.5,1950.0,7620.0,1.0,0.0,0.0,4.0,7.0,1010.0,940.0,1956.0,0.0,98166.0,47.4594,-122.346,1850.0,7620.0
351.0,2.0,1.0,930.0,5650.0,1.0,0.0,2.0,3.0,7.0,930.0,0.0,1941.0,0.0,98126.0,47.5478,-122.377,1340.0,6400.0
56.0,2.0,2.25,1330.0,10838.0,2.0,0.0,0.0,3.0,8.0,1330.0,0.0,1985.0,0.0,98028.0,47.7689,-122.241,1390.0,10310.0
277.0,2.0,1.0,1040.0,11500.0,1.0,0.0,0.0,5.0,7.0,1040.0,0.0,1947.0,0.0,98003.0,47.2791,-122.3,1300.0,11954.0
6.0,2.0,1.5,980.0,5000.0,2.0,0.0,0.0,3.0,7.0,980.0,0.0,1922.0,2003.0,98014.0,47.7076,-121.359,1040.0,5000.0
91.0,3.0,1.0,1370.0,6000.0,1.0,0.0,0.0,3.0,7.0,1370.0,0.0,1955.0,0.0,98146.0,47.4879,-122.339,1370.0,9520.0
48.0,2.0,1.0,1620.0,9205.0,1.0,0.0,0.0,5.0,6.0,850.0,770.0,1921.0,0.0,98034.0,47.7119,-122.23,2460.0,5469.0
338.0,3.0,2.0,1440.0,5469.0,1.0,0.0,0.0,3.0,8.0,1440.0,0.0,1988.0,0.0,98029.0,47.5753,-122.017,1980.0,6198.0
278.0,4.0,1.0,1220.0,8075.0,1.0,0.0,0.0,2.0,7.0,890.0,330.0,1969.0,0.0,98001.0,47.3341,-122.282,1290.0,7800.0
137.0,4.0,2.5,2040.0,8076.0,2.0,0.0,0.0,3.0,7.0,2040.0,0.0,1994.0,0.0,98042.0,47.3691,-122.074,2040.0,8408.0
278.0,3.0,1.0,1530.0,8498.0,1.0,0.0,0.0,3.0,7.0,1530.0,0.0,1959.0,0.0,98031.0,47.404,-122.203,1380.0,8498.0
257.0,4.0,2.0,1610.0,6250.0,1.0,0.0,0.0,4.0,7.0,1610.0,0.0,1952.0,0.0,98118.0,47.5293,-122.271,1310.0,6000.0
293.0,3.0,2.25,1840.0,6214.0,1.0,0.0,0.0,4.0,7.0,1270.0,570.0,1983.0,0.0,98031.0,47.4043,-122.185,1840.0,6214.0
166.0,3.0,1.0,1350.0,7560.0,1.0,0.0,0.0,4.0,7.0,950.0,400.0,1959.0,0.0,98032.0,47.3784,-122.303,1470.0,7560.0
362.0,5.0,1.5,1840.0,8050.0,1.5,0.0,0.0,4.0,7.0,1840.0,0.0,1962.0,0.0,98198.0,47.3668,-122.312,1690.0,8151.0
202.0,2.0,1.75,1250.0,1208.0,2.0,0.0,0.0,3.0,7.0,1040.0,210.0,2007.0,0.0,98144.0,47.6004,-122.299,1250.0,1656.0
303.0,4.0,2.0,2120.0,6865.0,1.0,0.0,0.0,3.0,7.0,1060.0,1060.0,1954.0,0.0,98133.0,47.7775,-122.337,1460.0,7780.0
318.0,3.0,1.75,1460.0,7203.0,1.0,0.0,0.0,3.0,7.0,1460.0,0.0,1990.0,0.0,98056.0,47.5049,-122.189,1570.0,7203.0
52.0,3.0,1.75,1270.0,8100.0,1.0,0.0,0.0,3.0,6.0,880.0,390.0,1950.0,0.0,98146.0,47.4828,-122.344,1650.0,8173.0
233.0,1.0,1.0,1050.0,7583.0,1.0,0.0,0.0,4.0,6.0,1050.0,0.0,1947.0,0.0,98133.0,47.7294,-122.341,1420.0,7560.0
278.0,3.0,1.0,1180.0,8775.0,1.0,0.0,0.0,3.0,7.0,1180.0,0.0,1966.0,0.0,98002.0,47.2848,-122.223,1300.0,8100.0
102.0,3.0,1.5,1660.0,7221.0,1.0,0.0,0.0,3.0,7.0,980.0,680.0,1962.0,0.0,98168.0,47.4962,-122.32,1770.0,8083.0
87.0,3.0,2.0,1090.0,7350.0,1.0,0.0,0.0,4.0,7.0,1090.0,0.0,1990.0,0.0,98042.0,47.3687,-122.085,1490.0,7741.0
263.0,4.0,2.0,1450.0,8940.0,1.0,0.0,0.0,3.0,7.0,1450.0,0.0,1962.0,0.0,98034.0,47.7304,-122.24,1310.0,8914.0
76.0,3.0,2.5,1490.0,3840.0,2.0,0.0,0.0,3.0,7.0,1490.0,0.0,2002.0,0.0,98042.0,47.374,-122.133,2060.0,4384.0
145.0,2.0,2.5,2550.0,216344.0,2.5,0.0,0.0,3.0,7.0,2550.0,0.0,1993.0,0.0,98092.0,47.2584,-122.124,1750.0,289978.0
235.0,2.0,2.0,1040.0,4750.0,1.0,0.0,0.0,2.0,6.0,850.0,190.0,1950.0,0.0,98118.0,47.5293,-122.272,1350.0,5000.0
101.0,3.0,2.0,1140.0,11620.0,1.0,0.0,0.0,3.0,7.0,1140.0,0.0,1994.0,0.0,98045.0,47.4991,-121.783,1140.0,8400.0
126.0,4.0,1.75,2000.0,8700.0,1.0,0.0,0.0,5.0,7.0,1010.0,990.0,1975.0,0.0,98042.0,47.374,-122.141,1490.0,7350.0
153.0,3.0,2.0,1290.0,6150.0,1.0,0.0,1.0,5.0,6.0,1290.0,0.0,1950.0,0.0,98118.0,47.5181,-122.257,1960.0,6150.0
202.0,4.0,3.5,2690.0,5564.0,2.0,0.0,0.0,3.0,7.0,2690.0,0.0,2007.0,0.0,98038.0,47.3537,-122.018,2210.0,4046.0
154.0,2.0,1.0,1410.0,5650.0,1.5,0.0,0.0,3.0,6.0,1410.0,0.0,1918.0,0.0,98118.0,47.5159,-122.258,1430.0,5650.0
168.0,4.0,2.0,2610.0,14321.0,1.5,0.0,0.0,4.0,6.0,1690.0,920.0,1940.0,0.0,98188.0,47.4672,-122.296,1630.0,8599.0
345.0,4.0,2.25,1677.0,3600.0,2.0,0.0,0.0,3.0,7.0,1677.0,0.0,2012.0,0.0,98092.0,47.32,-122.178,1677.0,3600.0
34.0,3.0,3.0,1390.0,1080.0,2.0,0.0,0.0,3.0,7.0,1140.0,250.0,2006.0,0.0,98118.0,47.5323,-122.281,1450.0,1081.0
192.0,3.0,1.0,1070.0,10563.0,1.0,0.0,0.0,3.0,7.0,1070.0,0.0,1969.0,0.0,98072.0,47.7687,-122.166,1840.0,9638.0
157.0,3.0,2.25,2480.0,8755.0,2.0,0.0,0.0,3.0,8.0,2480.0,0.0,1979.0,0.0,98058.0,47.4543,-122.125,2280.0,9940.0
